"AE","Load","Depth","PeakNumber","Source"
771.237984807868,5.97825851087861,7.16187085986599,13,"Sic Stats (123)"
4517.04102435865,6.06301655357036,7.23911440833899,14,"Sic Stats (123)"
1140.98572650709,6.06865782271528,7.24303798080399,15,"Sic Stats (123)"
2582.14624896803,6.37554443911988,7.53307142632698,16,"Sic Stats (123)"
2354.8530360774,6.54538624964271,7.68627308669099,17,"Sic Stats (123)"
689.13605609693,6.63474644067325,7.77069391555798,18,"Sic Stats (123)"
706.187203557868,6.81093096910785,7.91687356025,19,"Sic Stats (123)"
698.219491155524,7.0106797504346,8.085495539644,20,"Sic Stats (123)"
791.450753362555,7.08541649498559,8.148660508912,21,"Sic Stats (123)"
9338.6665126399,7.28772615468223,8.324750300771,22,"Sic Stats (123)"
5546.5190517024,7.29177922560068,8.330820697044,23,"Sic Stats (123)"
896.716683538339,7.31306350301358,8.362473614419,24,"Sic Stats (123)"
1056.91565814771,7.57147306137038,8.577775022613,25,"Sic Stats (123)"
5160.4878017024,7.72009259836593,8.70499509684998,26,"Sic Stats (123)"
11073.4780360774,7.72531053477442,8.70954851734498,27,"Sic Stats (123)"
1033.07141986646,7.7750261181124,8.76682049430499,28,"Sic Stats (123)"
1052.20826068678,8.01022265943495,8.96637672967799,29,"Sic Stats (123)"
719.351607422967,1.58110227334905,2.58607369766298,1,"Sic Stats (124)"
1734.62742529407,1.58531514774076,2.59448738830699,2,"Sic Stats (124)"
1042.24363623157,2.3289722491188,3.496588760001,3,"Sic Stats (124)"
2908.06199560657,2.4300358258005,3.611377126653,4,"Sic Stats (124)"
1985.63548193469,3.00832675834905,4.25032048037198,5,"Sic Stats (124)"
1091.07444677844,3.51314695025643,4.794821869705,6,"Sic Stats (124)"
949.871199708126,3.79224762731987,5.08854089365099,7,"Sic Stats (124)"
4411.32249365344,4.76012258196888,6.05735368290499,8,"Sic Stats (124)"
1799.79759130969,5.42923871346211,6.69279932217299,9,"Sic Stats (124)"
965.254134278436,5.43342240831948,6.69934757501198,10,"Sic Stats (124)"
783.565535645624,5.73608522338157,6.98033386717498,11,"Sic Stats (124)"
814.615218262816,6.06299525353109,7.29311845038498,12,"Sic Stats (124)"
3359.04978857532,6.08878955541018,7.31922936757599,13,"Sic Stats (124)"
675.446333985467,6.11408805119309,7.35966477898498,14,"Sic Stats (124)"
1045.04514990344,6.13098922326483,7.377033725422,15,"Sic Stats (124)"
911.512679200316,6.15372646719676,7.39941996206298,16,"Sic Stats (124)"
3186.58665380969,6.17015622344715,7.41601284372499,17,"Sic Stats (124)"
818.659041504996,6.18924442066677,7.443549733764,18,"Sic Stats (124)"
757.254378419061,6.26729322235671,7.52245860601698,19,"Sic Stats (124)"
895.142317872186,6.45491849213479,7.70594926414998,20,"Sic Stats (124)"
1533.37718115344,6.54434247196142,7.79896122141699,21,"Sic Stats (124)"
9147.49095068469,6.67617129433685,7.92265786020099,22,"Sic Stats (124)"
873.250105958126,6.72139498729782,7.97362383269999,23,"Sic Stats (124)"
721.638045411249,6.75039597210857,8.00019064468299,24,"Sic Stats (124)"
745.800582032342,6.76131840548611,8.00941595810099,25,"Sic Stats (124)"
778.182845215936,6.95059482682852,8.17396383811598,26,"Sic Stats (124)"
4733.66917334094,7.02466178002252,8.23695888636399,27,"Sic Stats (124)"
743.157271485467,7.02957891703983,8.24165532598499,28,"Sic Stats (124)"
873.923201661246,7.07068645375096,8.27868974686098,29,"Sic Stats (124)"
686.879439454217,7.12027902526776,8.32199728343099,30,"Sic Stats (124)"
714.013777833124,7.53387958304243,8.678979049676,31,"Sic Stats (124)"
802.676863770626,7.86844055489323,8.957568986214,32,"Sic Stats (124)"
836.815779786246,7.89852582474134,8.991104459958,33,"Sic Stats (124)"
1006.76414404407,7.90958825058717,9.00140661338298,34,"Sic Stats (124)"
1192.08657700836,1.47808600054393,2.24692982271199,1,"Sic Stats (125)"
899.548857281792,1.58533922032636,2.38009361816199,2,"Sic Stats (125)"
3558.68252427398,2.12106413592169,3.00392709965999,3,"Sic Stats (125)"
1291.16421372711,4.43821818168661,5.31985838658099,4,"Sic Stats (125)"
881.218046734922,6.04661818992864,6.726731807238,5,"Sic Stats (125)"
741.768095563042,6.2834344503943,6.93526421635801,6,"Sic Stats (125)"
970.184355328672,6.92917036675165,7.46483429371699,7,"Sic Stats (125)"
760.786284039612,7.45995374005533,7.902432958389,8,"Sic Stats (125)"
782.286161969292,7.79840375556347,8.176295583506,9,"Sic Stats (125)"
4785.61609047338,3.13722821524739,4.06902349439099,1,"Sic Stats (126)"
2420.26526039526,4.59067292973248,5.493071720438,2,"Sic Stats (126)"
2458.08250586171,2.32721690534296,3.25931930294701,1,"Sic Stats (127)"
7250.85228125233,5.20188430179202,6.103027992633,2,"Sic Stats (127)"
14826.9265000023,5.20621484077353,6.10878054489501,3,"Sic Stats (127)"
791.082627932017,5.67310321595653,6.53454891573702,4,"Sic Stats (127)"
836.094834963267,6.47538105087615,7.21547743478502,5,"Sic Stats (127)"
1078.96238867421,6.90831886986025,7.57645201643501,6,"Sic Stats (127)"
763.970933596077,7.01498903292908,7.67258075113901,7,"Sic Stats (127)"
832.101304689827,7.39974767440311,7.97729104648602,8,"Sic Stats (127)"
812.899644533577,7.72117080615375,8.24445978029399,9,"Sic Stats (127)"
1043.64024511952,7.77015785958507,8.28313554549601,10,"Sic Stats (127)"
1031.51524511952,7.77565358504051,8.286870242747,11,"Sic Stats (127)"
104579.789479249,5.34158954346655,6.25696760195899,1,"Sic Stats (128)"
156175.781666749,5.34461559497113,6.26574410747901,2,"Sic Stats (128)"
